Bacterial Bait  (Locus ID),Human Protein Uniprot,Human Gene name,MIST,Abundance,Reproducibility,Specificity,IP Number,WD,WDv2,Entry.name,Protein.names,,Length (aa)
Caea,Q8WWM7,ATXN2L A2D A2LG A2LP A2RP,0.287304987,0.002361138,0.571998855,0.002611119,"TBIP119,TBIP173",1.970340858,1.93659549,ATX2L_HUMAN,Ataxin-2-like protein (Ataxin-2 domain protein) (Ataxin-2-related protein),,1075
Caea,P23396,RPS3 OK/SW-cl.26,0.251211862,0.007103252,0.493805015,0.008618708,"TBIP119,TBIP240",2.032892782,1.869532348,RS3_HUMAN,40S ribosomal protein S3,,243
Caea,P08237,PFKM PFKX,0.085012843,0.000426035,9.10E-11,0.170025686,TBIP119,7.178658667,7.178658667,K6PF_HUMAN,"6-phosphofructokinase, muscle type (EC 2.7.1.11) (Phosphofructo-1-kinase isozyme A) (PFK-A) (Phosphofructokinase-M) (Phosphofructokinase 1) (Phosphohexokinase)",,780
Caea,Q00839,HNRNPU HNRPU SAFA U21.1,0.057469259,0.00040067,9.10E-11,0.114938517,TBIP119,10.80723689,10.80723689,HNRPU_HUMAN,Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (Scaffold attachment factor A) (SAF-A) (p120) (pp120),,825
Caea,P17858,PFKL,0.04205987,0.001036224,9.10E-11,0.08411974,TBIP240,5.410893847,5.410893847,K6PL_HUMAN,"6-phosphofructokinase, liver type (EC 2.7.1.11) (Phosphofructo-1-kinase isozyme B) (PFK-B) (Phosphofructokinase 1) (Phosphohexokinase)",,780
Caea,Q9BV68,RNF126,0.041413441,0.001020901,9.10E-11,0.082826882,TBIP119,4.436974938,4.436974938,RN126_HUMAN,RING finger protein 126,,326
Caea,P62851,RPS25,0.02777692,0.002659284,9.10E-11,0.05555384,TBIP119,3.387564614,3.387564614,RS25_HUMAN,40S ribosomal protein S25,,125
Caea,P46783,RPS10,0.024158928,0.002339078,9.10E-11,0.048317856,TBIP240,2.893557332,2.893557332,RS10_HUMAN,40S ribosomal protein S10,,165
Caea,P05141,SLC25A5 ANT2,0.022490851,0.001314122,9.10E-11,0.044981702,TBIP173,3.521793503,3.521793503,ADT2_HUMAN,"ADP/ATP translocase 2 (ADP,ATP carrier protein 2) (ADP,ATP carrier protein, fibroblast isoform) (Adenine nucleotide translocator 2) (ANT 2) (Solute carrier family 25 member 5)",,298
Caea,P62266,RPS23,0.018470301,0.002305952,9.10E-11,0.036940602,TBIP119,2.866146783,2.866146783,RS23_HUMAN,40S ribosomal protein S23,,143
Caea,P37802,TAGLN2 KIAA0120 CDABP0035,0.016703702,0.00162439,9.10E-11,0.033407405,TBIP119,3.692595469,3.692595469,TAGL2_HUMAN,Transgelin-2 (Epididymis tissue protein Li 7e) (SM22-alpha homolog),,199
Caea,Q13148,TARDBP TDP43,0.016041428,0.000812195,9.10E-11,0.032082857,TBIP119,12.72058408,12.72058408,TADBP_HUMAN,TAR DNA-binding protein 43 (TDP-43),,414
Caea,P39019,RPS19,0.010379604,0.00225857,9.10E-11,0.020759208,TBIP119,2.908800085,2.908800085,RS19_HUMAN,40S ribosomal protein S19,,145
Caea,P05388,RPLP0,0.008270688,0.001060293,9.10E-11,0.016541376,TBIP119,3.852172588,3.852172588,RLA0_HUMAN,60S acidic ribosomal protein P0 (60S ribosomal protein L10E),,317
Caea,P68366,TUBA4A TUBA1,0.008216137,0.018542229,9.10E-11,0.016432275,TBIP240,6.645262739,6.645262739,TBA4A_HUMAN,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),,448
Caea,P62158,CALM1 CALM CAM CAM1; CALM2 CAM2 CAMB; CALM3 CALML2 CAM3 CAMC CAMIII,0.007416954,0.002155236,9.10E-11,0.014833908,TBIP119,1.796124834,1.796124834,CALM_HUMAN,Calmodulin (CaM),,149
Caea,O60711,LPXN LDLP,0.006130381,0.001017767,9.10E-11,0.012260762,TBIP240,2.145902387,2.145902387,LPXN_HUMAN,Leupaxin,,386
Caea,O60884,DNAJA2 CPR3 HIRIP4,0.004733397,0.000794581,9.10E-11,0.009466795,TBIP119,1.922420344,1.922420344,DNJA2_HUMAN,DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14),,412
Caea,P21333,FLNA FLN FLN1,0.004696511,0.000156733,9.10E-11,0.009393023,TBIP240,2.403481276,2.403481276,FLNA_HUMAN,Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin),,2647
Caea,P34931,HSPA1L,0.004152547,0.0067413,9.10E-11,0.008305095,TBIP173,3.889087297,3.889087297,HS71L_HUMAN,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),,641
Caea,P17066,HSPA6 HSP70B',0.003341763,0.005464301,9.10E-11,0.006683525,TBIP173,3.296339433,3.296339433,HSP76_HUMAN,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,643
Caea,P42677,RPS27 MPS1,0.002271963,0.004553584,9.10E-11,0.004543925,TBIP173,1.224744871,1.224744871,RS27_HUMAN,40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1),,84
Caea,Q3MHD2,LSM12,0.00212424,0.001987859,9.10E-11,0.00424848,TBIP173,1.215570623,1.215570623,LSM12_HUMAN,Protein LSM12 homolog,,195
Caea,P38646,HSPA9 GRP75 HSPA9B,0.00046125,0.000492902,9.10E-11,0.000922499,TBIP119,1.360754052,1.360754052,GRP75_HUMAN,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9) (Mortalin) (MOT) (Peptide-binding protein 74) (PBP74)",,679
Cfp10,P34932,HSPA4 APG2,0.563786173,0.016952477,0.624347615,0.50322473,"TBIP179,TBIP246",15.42944921,8.404502667,HSP74_HUMAN,Heat shock 70 kDa protein 4 (HSP70RY) (Heat shock 70-related protein APG-2),,840
Cfp10,P08107,HSPA1A HSPA1; HSPA1B,0.532319244,0.191223003,0.994461147,0.070177341,"TBIP179,TBIP246,TBIP60",4.438802089,4.257594384,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B (Heat shock 70 kDa protein 1/2) (HSP70-1/HSP70-2) (HSP70.1/HSP70.2),,641
Cfp10,P38646,HSPA9 GRP75 HSPA9B,0.527022831,0.080711783,0.902988068,0.151057595,"TBIP179,TBIP246,TBIP60",5.215760573,3.940062296,GRP75_HUMAN,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9) (Mortalin) (MOT) (Peptide-binding protein 74) (PBP74)",,679
Cfp10,P11142,HSPA8 HSC70 HSP73 HSPA10,0.526058009,0.208303704,0.99754387,0.054572148,"TBIP179,TBIP246,TBIP60",4.242640687,4.242640687,HSP7C_HUMAN,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),,646
Cfp10,P11498,PC,0.505822873,0.161328636,0.992418388,0.019227358,"TBIP179,TBIP246,TBIP60",4.932882862,4.932882862,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",,1178
Cfp10,Q12929,EPS8,0.5,0.004872255,9.10E-11,1,TBIP246,31.38530807,31.38530807,EPS8_HUMAN,Epidermal growth factor receptor kinase substrate 8,,822
Cfp10,Q6IBW4,NCAPH2 CAPH2,0.5,0.003436348,9.10E-11,1,TBIP179,31.38530807,31.38530807,CNDH2_HUMAN,Condensin-2 complex subunit H2 (Chromosome-associated protein H2) (hCAP-H2) (Kleisin-beta) (Non-SMC condensin II complex subunit H2),,605
Cfp10,P11021,HSPA5 GRP78,0.476911359,0.041770936,0.915969359,0.037853358,"TBIP179,TBIP246,TBIP60",3.413957863,2.786441525,GRP78_HUMAN,78 kDa glucose-regulated protein (GRP-78) (Endoplasmic reticulum lumenal Ca(2+)-binding protein grp78) (Heat shock 70 kDa protein 5) (Immunoglobulin heavy chain-binding protein) (BiP),,654
Cfp10,P04350,TUBB4A TUBB4 TUBB5,0.43601616,0.032686372,0.865439625,0.006592695,"TBIP179,TBIP246,TBIP60",1.604743781,1.517084716,TBB4A_HUMAN,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),,444
Cfp10,Q92598,HSPH1 HSP105 HSP110 KIAA0201,0.429080054,0.009656653,0.630926036,0.227234072,"TBIP179,TBIP60",8.965876568,5.511760052,HS105_HUMAN,Heat shock protein 105 kDa (Antigen NY-CO-25) (Heat shock 110 kDa protein),,858
Cfp10,P68363,TUBA1B,0.406476365,0.05531606,0.804163278,0.008789452,"TBIP179,TBIP246,TBIP60",1.825741858,1.825741858,TBA1B_HUMAN,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain),,451
Cfp10,P48741,HSPA7 HSP70B,0.356067917,0.045507486,0.63074251,0.081393324,"TBIP246,TBIP60",2.721794126,2.341120264,HSP77_HUMAN,Putative heat shock 70 kDa protein 7 (Heat shock 70 kDa protein B),,367
Cfp10,P34931,HSPA1L,0.348108877,0.055303375,0.628085528,0.068132225,"TBIP246,TBIP60",3.505575916,3.152524549,HS71L_HUMAN,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),,641
Cfp10,P17066,HSPA6 HSP70B',0.324188388,0.032320955,0.608844195,0.03953258,"TBIP246,TBIP60",2.414634146,2.267658004,HSP76_HUMAN,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,643
Cfp10,P01614,,0.281390609,0.018420797,9.10E-11,0.562781219,TBIP60,13.69767142,13.69767142,KV201_HUMAN,Ig kappa chain V-II region Cum,,115
Cfp10,Q9HAV7,GRPEL1 GREPEL1,0.126329651,0.009629053,9.10E-11,0.252659301,TBIP60,7.609739172,7.609739172,GRPE1_HUMAN,"GrpE protein homolog 1, mitochondrial (HMGE) (Mt-GrpE#1)",,217
Cfp10,P54652,HSPA2,0.029411183,0.02679919,9.10E-11,0.058822366,TBIP179,4.491786331,4.491786331,HSP72_HUMAN,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),,639
Cfp10,P28799,GRN,0.017360092,0.003692436,9.10E-11,0.034720184,TBIP179,1.458492758,1.458492758,GRN_HUMAN,Granulins (Proepithelin) (PEPI) [Cleaved into: Acrogranin; Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Granulin B); Granulin-4 (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],,593
Cfp10,Q8WWM7,ATXN2L A2D A2LG A2LP A2RP,0.001143739,0.002068481,9.10E-11,0.002287477,TBIP179,1.026251182,1.026251182,ATX2L_HUMAN,Ataxin-2-like protein (Ataxin-2 domain protein) (Ataxin-2-related protein),,1075
Cfp6,O00410,IPO5 KPNB3 RANBP5,0.995057095,0.020903845,0.99011419,1,"TBIP349,TBIP368,TBIP373",16045.23036,749.7603914,IPO5_HUMAN,Importin-5 (Imp5) (Importin subunit beta-3) (Karyopherin beta-3) (Ran-binding protein 5) (RanBP5),,1097
Cfp6,P13284,IFI30 GILT IP30,0.940660626,0.00586511,0.990454235,0.890867017,"TBIP349,TBIP368,TBIP373",1208.046709,89.60802954,GILT_HUMAN,Gamma-interferon-inducible lysosomal thiol reductase (EC 1.8.-.-) (Gamma-interferon-inducible protein IP-30) (Legumaturain),,250
Cfp6,P26373,RPL13 BBC1 OK/SW-cl.46,0.728678799,0.006206606,0.587457487,0.869900111,"TBIP349,TBIP373",216.1562092,58.87071571,RL13_HUMAN,60S ribosomal protein L13 (Breast basic conserved protein 1),,211
Cfp6,Q9Y230,RUVBL2 INO80J TIP48 TIP49B CGI-46,0.559371841,0.007046925,0.9708616,0.147882082,"TBIP349,TBIP368,TBIP373",30.8057776,10.95691374,RUVB2_HUMAN,RuvB-like 2 (EC 3.6.4.12) (48 kDa TATA box-binding protein-interacting protein) (48 kDa TBP-interacting protein) (51 kDa erythrocyte cytosolic protein) (ECP-51) (INO80 complex subunit J) (Repressing pontin 52) (Reptin 52) (TIP49b) (TIP60-associated protein 54-beta) (TAP54-beta),,463
Cfp6,P68366,TUBA4A TUBA1,0.513716609,0.038202836,0.993577554,0.033855665,"TBIP349,TBIP368,TBIP373",12.1618856,7.815514412,TBA4A_HUMAN,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),,448
Cfp6,P31689,DNAJA1 DNAJ2 HDJ2 HSJ2 HSPF4,0.511391979,0.005859428,0.983677957,0.039106001,"TBIP349,TBIP368,TBIP373",6.777525126,3.947142366,DNJA1_HUMAN,DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2),,397
Cfp6,P08107,HSPA1A HSPA1; HSPA1B,0.505777065,0.051701738,0.992579997,0.018974132,"TBIP349,TBIP368,TBIP373",6.528609225,6.262088153,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B (Heat shock 70 kDa protein 1/2) (HSP70-1/HSP70-2) (HSP70.1/HSP70.2),,641
Cfp6,Q71U36,TUBA1A TUBA3,0.505193034,0.051537924,0.995071793,0.015314276,"TBIP349,TBIP368,TBIP373",6.800978977,5.949374603,TBA1A_HUMAN,Tubulin alpha-1A chain (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain),,451
Cfp6,Q13748,TUBA3C TUBA2; TUBA3D,0.503746409,0.035358716,0.992535339,0.014957479,"TBIP349,TBIP368,TBIP373",5.840542647,5.024750058,TBA3C_HUMAN,Tubulin alpha-3C/D chain (Alpha-tubulin 2) (Alpha-tubulin 3C/D) (Tubulin alpha-2 chain),,450
Cfp6,P54652,HSPA2,0.503636963,0.014458868,0.975537713,0.031736212,"TBIP349,TBIP368,TBIP373",10.62648981,6.37487375,HSP72_HUMAN,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),,639
Cfp6,P17066,HSPA6 HSP70B',0.502583433,0.01248874,0.989891571,0.015275295,"TBIP349,TBIP368,TBIP373",3.905332899,3.444375556,HSP76_HUMAN,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,643
Cfp6,P68363,TUBA1B,0.502232445,0.052058166,0.996193101,0.008271788,"TBIP349,TBIP368,TBIP373",5.066228051,5.066228051,TBA1B_HUMAN,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain),,451
Cfp6,Q6PEY2,TUBA3E,0.50096013,0.022664382,0.988072554,0.013847706,"TBIP349,TBIP368,TBIP373",4.652736927,4.002854111,TBA3E_HUMAN,Tubulin alpha-3E chain (Alpha-tubulin 3E),,450
Cfp6,Q13509,TUBB3 TUBB4,0.500168384,0.037288248,0.980064366,0.020272402,"TBIP349,TBIP368,TBIP373",7.794228634,5.948109685,TBB3_HUMAN,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),,450
Cfp6,Q9Y4L1,HYOU1 GRP170 ORP150,0.5,0.000233903,9.10E-11,1,TBIP349,31.38530807,31.38530807,HYOU1_HUMAN,Hypoxia up-regulated protein 1 (150 kDa oxygen-regulated protein) (ORP-150) (170 kDa glucose-regulated protein) (GRP-170),,999
Cfp6,Q3ZCM7,TUBB8,0.499521197,0.028668007,0.980748008,0.018294385,"TBIP349,TBIP368,TBIP373",5.606504794,4.659180944,TBB8_HUMAN,Tubulin beta-8 chain,,444
Cfp6,P11142,HSPA8 HSC70 HSP73 HSPA10,0.498255657,0.039399039,0.986189413,0.010321901,"TBIP349,TBIP368,TBIP373",5.196152423,5.196152423,HSP7C_HUMAN,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),,646
Cfp6,Q99867,NA,0.496539118,0.017238258,0.975669091,0.017409145,"TBIP349,TBIP368,TBIP373",4.289492278,3.564702326,NA,NA,,NA
Cfp6,Q9BVA1,TUBB2B,0.495234695,0.054450372,0.975207322,0.015262069,"TBIP349,TBIP368,TBIP373",7.291175667,6.219715225,TBB2B_HUMAN,Tubulin beta-2B chain,,445
Cfp6,Q13885,TUBB2A TUBB2,0.49507776,0.052460895,0.975051168,0.015104353,"TBIP349,TBIP368,TBIP373",7.149585962,6.098932558,TBB2A_HUMAN,Tubulin beta-2A chain,,445
Cfp6,P11498,PC,0.49410781,0.024746605,0.985266287,0.002949333,"TBIP349,TBIP368,TBIP373",5.715476066,5.715476066,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",,1178
Cfp6,P04350,TUBB4A TUBB4 TUBB5,0.493864986,0.059323303,0.975764726,0.011965245,"TBIP349,TBIP368,TBIP373",6.004401421,5.676411234,TBB4A_HUMAN,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),,444
Cfp6,P68371,TUBB4B TUBB2C,0.493521722,0.07355766,0.975832348,0.011211096,"TBIP349,TBIP368,TBIP373",6.713124871,6.346420694,TBB4B_HUMAN,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),,445
Cfp6,P27708,CAD,0.492108231,0.003500158,0.922055526,0.062160935,"TBIP349,TBIP368,TBIP373",12.89248993,8.066975252,PYR1_HUMAN,CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase (EC 6.3.5.5); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)],,2225
Cfp6,P60709,ACTB,0.491340796,0.024977983,0.973147241,0.009534351,"TBIP349,TBIP368,TBIP373",3.584737459,3.462999749,ACTB_HUMAN,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",,375
Cfp6,P11021,HSPA5 GRP78,0.490249043,0.007273086,0.973907123,0.006590964,"TBIP349,TBIP368,TBIP373",3.816920927,3.115336332,GRP78_HUMAN,78 kDa glucose-regulated protein (GRP-78) (Endoplasmic reticulum lumenal Ca(2+)-binding protein grp78) (Heat shock 70 kDa protein 5) (Immunoglobulin heavy chain-binding protein) (BiP),,654
Cfp6,P07437,TUBB TUBB5 OK/SW-cl.56,0.489659917,0.07707221,0.970938479,0.008381356,"TBIP349,TBIP368,TBIP373",6.120209659,6.07892643,TBB5_HUMAN,Tubulin beta chain (Tubulin beta-5 chain),,444
Cfp6,P07858,CTSB CPSB,0.489197851,0.008872088,0.956876082,0.021519619,"TBIP349,TBIP368,TBIP373",3.693947399,2.73292435,CATB_HUMAN,Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain],,339
Cfp6,P23396,RPS3 OK/SW-cl.26,0.467670338,0.009591474,0.923702892,0.011637784,"TBIP349,TBIP368,TBIP373",2.380680257,2.013437211,RS3_HUMAN,40S ribosomal protein S3,,243
Cfp6,Q8WWM7,ATXN2L A2D A2LG A2LP A2RP,0.464972337,0.001796828,0.92795761,0.001987063,"TBIP349,TBIP368,TBIP373",1.528537188,1.476628054,ATX2L_HUMAN,Ataxin-2-like protein (Ataxin-2 domain protein) (Ataxin-2-related protein),,1075
Cfp6,P68104,EEF1A1 EEF1A EF1A LENG7,0.447440506,0.005108029,0.887086377,0.007794636,"TBIP349,TBIP368,TBIP373",1.948557159,1.801405433,EF1A1_HUMAN,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7),,462
Cfp6,Q14257,RCN2 ERC55,0.38749041,0.004782578,0.62505044,0.14993038,"TBIP349,TBIP373",63.01168833,24.75102192,RCN2_HUMAN,Reticulocalbin-2 (Calcium-binding protein ERC-55) (E6-binding protein) (E6BP),,317
Cfp6,Q9NZL4,HSPBP1 HSPBP PP1845,0.371846731,0.001838936,0.594534244,0.149159219,"TBIP349,TBIP368",13.57190247,6.716702,HPBP1_HUMAN,Hsp70-binding protein 1 (HspBP1) (Heat shock protein-binding protein 1) (Hsp70-binding protein 2) (HspBP2) (Hsp70-interacting protein 1) (Hsp70-interacting protein 2),,362
Cfp6,Q9H4B7,TUBB1,0.324801099,0.005192403,0.630927009,0.018675188,"TBIP349,TBIP373",4.853422541,3.759144169,TBB1_HUMAN,Tubulin beta-1 chain,,451
Cfp6,P63267,ACTG2 ACTA3 ACTL3 ACTSG,0.324673778,0.008895797,0.624317573,0.025029983,"TBIP349,TBIP373",7.248949039,5.446862497,ACTH_HUMAN,"Actin, gamma-enteric smooth muscle (Alpha-actin-3) (Gamma-2-actin) (Smooth muscle gamma-actin)",,376
Cfp6,P62736,ACTA2 ACTSA ACTVS GIG46,0.32438437,0.008872448,0.624317573,0.024451168,"TBIP349,TBIP373",6.718681223,5.165866067,ACTA_HUMAN,"Actin, aortic smooth muscle (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein)",,377
Cfp6,O60711,LPXN LDLP,0.320710474,0.001358917,0.62505044,0.016370509,"TBIP349,TBIP373",3.510158263,2.528418006,LPXN_HUMAN,Leupaxin,,386
Cfp6,P42677,RPS27 MPS1,0.318721984,0.012419872,0.62505044,0.012393528,"TBIP349,TBIP373",2.121320344,1.853144012,RS27_HUMAN,40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1),,84
Cfp6,P62829,RPL23,0.317736331,0.003955959,0.62505044,0.010422223,"TBIP349,TBIP373",1.903786707,1.555504046,RL23_HUMAN,60S ribosomal protein L23 (60S ribosomal protein L17),,140
Cfp6,P68133,ACTA1 ACTA,0.31659413,0.010088542,0.606967731,0.026220529,"TBIP349,TBIP373",7.778911869,5.845076728,ACTS_HUMAN,"Actin, alpha skeletal muscle (Alpha-actin-1)",,377
Cfp6,Q9BUF5,TUBB6,0.316485205,0.012445672,0.619186108,0.013784303,"TBIP349,TBIP373",5.258961714,4.475053406,TBB6_HUMAN,Tubulin beta-6 chain,,446
Cfp6,P68032,ACTC1 ACTC,0.316196585,0.010115021,0.606967731,0.02542544,"TBIP349,TBIP373",7.532029865,5.70413489,ACTC_HUMAN,"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin)",,377
Cfp6,P62269,RPS18 D6S218E,0.306816291,0.004787358,0.606967731,0.006664851,"TBIP349,TBIP373",1.887915074,1.640873778,RS18_HUMAN,40S ribosomal protein S18 (Ke-3) (Ke3),,152
Cfp6,O60884,DNAJA2 CPR3 HIRIP4,0.295734139,0.004006741,0.543731181,0.047737097,"TBIP349,TBIP373",5.174097999,3.856714916,DNJA2_HUMAN,DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14),,412
Cfp6,P35613,BSG UNQ6505/PRO21383,0.2183348,0.000618042,9.10E-11,0.4366696,TBIP349,18.6140259,18.6140259,BASI_HUMAN,Basigin (5F7) (Collagenase stimulatory factor) (Extracellular matrix metalloproteinase inducer) (EMMPRIN) (Leukocyte activation antigen M6) (OK blood group antigen) (Tumor cell-derived collagenase stimulatory factor) (TCSF) (CD antigen CD147),,385
Cfp6,Q8WW22,DNAJA4,0.180022179,0.000581597,9.10E-11,0.360044357,TBIP349,13.69767142,13.69767142,DNJA4_HUMAN,DnaJ homolog subfamily A member 4,,397
Cfp6,P63244,GNB2L1 HLC7 PIG21,0.108313431,0.000744372,9.10E-11,0.216626863,TBIP349,13.69767142,13.69767142,GBLP_HUMAN,Guanine nucleotide-binding protein subunit beta-2-like 1 (Cell proliferation-inducing gene 21 protein) (Guanine nucleotide-binding protein subunit beta-like protein 12.3) (Human lung cancer oncogene 7 protein) (HLC-7) (Receptor for activated C kinase) (Receptor of activated protein kinase C 1) (RACK1),,317
Cfp6,P60660,MYL6,0.057156517,0.001547125,9.10E-11,0.114313034,TBIP349,9.68571635,9.68571635,MYL6_HUMAN,Myosin light polypeptide 6 (17 kDa myosin light chain) (LC17) (Myosin light chain 3) (MLC-3) (Myosin light chain alkali 3) (Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6),,151
Cfp6,Q9Y265,RUVBL1 INO80H NMP238 TIP49 TIP49A,0.051230876,0.002076405,9.10E-11,0.102461752,TBIP349,8.096545706,8.096545706,RUVB1_HUMAN,RuvB-like 1 (EC 3.6.4.12) (49 kDa TATA box-binding protein-interacting protein) (49 kDa TBP-interacting protein) (54 kDa erythrocyte cytosolic protein) (ECP-54) (INO80 complex subunit H) (Nuclear matrix protein 238) (NMP 238) (Pontin 52) (TIP49a) (TIP60-associated protein 54-alpha) (TAP54-alpha),,456
Cfp6,P22090,RPS4Y1 RPS4Y PRO2646,0.02299119,0.001113649,9.10E-11,0.04598238,TBIP373,3.794449997,3.794449997,RS4Y1_HUMAN,"40S ribosomal protein S4, Y isoform 1",,263
Cfp6,Q96RQ9,IL4I1 FIG1 UNQ636/PRO1265,0.014107742,0.000414554,9.10E-11,0.028215485,TBIP349,3.016581686,3.016581686,OXLA_HUMAN,L-amino-acid oxidase (LAAO) (LAO) (EC 1.4.3.2) (Interleukin-4-induced protein 1) (IL4-induced protein 1) (Protein Fig-1) (hFIG1),,567
Cfp6,P50897,PPT1 PPT,0.008641709,0.001360093,9.10E-11,0.017283418,TBIP368,1.986761522,1.986761522,PPT1_HUMAN,Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1),,306
Cfp6,P34932,HSPA4 APG2,0.008199075,0.000552416,9.10E-11,0.01639815,TBIP349,5.548017354,5.548017354,HSP74_HUMAN,Heat shock 70 kDa protein 4 (HSP70RY) (Heat shock 70-related protein APG-2),,840
Cfp6,P25705,ATP5A1 ATP5A ATP5AL2 ATPM,0.007250431,0.001307791,9.10E-11,0.014500863,TBIP349,2.985353518,2.985353518,ATPA_HUMAN,"ATP synthase subunit alpha, mitochondrial",,553
Cfp6,P17987,TCP1 CCT1 CCTA,0.006988031,0.001295858,9.10E-11,0.013976062,TBIP349,3.765742037,3.765742037,TCPA_HUMAN,T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha),,556
Cfp6,P63173,RPL38,0.006905598,0.003198786,9.10E-11,0.013811196,TBIP349,2.448443743,2.448443743,RL38_HUMAN,60S ribosomal protein L38,,70
Cfp6,P20231,TPSB2 TPS2,0.006201522,0.000854549,9.10E-11,0.012403044,TBIP349,2.43237853,2.43237853,TRYB2_HUMAN,Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II),,275
Cfp6,P55209,NAP1L1 NRP,0.005905199,0.001443419,9.10E-11,0.011810398,TBIP373,5.9621026,5.9621026,NP1L1_HUMAN,Nucleosome assembly protein 1-like 1 (NAP-1-related protein) (hNRP),,391
Cfp6,P62158,CALM1 CALM CAM CAM1; CALM2 CAM2 CAMB; CALM3 CALML2 CAM3 CAMC CAMIII,0.005324221,0.001547125,9.10E-11,0.010648442,TBIP349,1.796124834,1.796124834,CALM_HUMAN,Calmodulin (CaM),,149
